Customer_ID,Name,Age,Gender,Email,Phone,Address,City,State,Country,Zip,Registration_Date,Last_Login,Account_Balance,Subscription_Status,Feedback_Score,Preferred_Language,Device_Type,Referral_Code,Purchase_Count
CUST1540,,45,Female,user238@example.com,,789 Blvd,Houston,NY,US,10001,,,,Active,5,Spanish,,,3
CUST8374,John Doe,25,M,user227@example.com,,,New York,NY,US,,,,0,Active,5,English,,,
CUST5081,Alice,35,F,,,,Houston,TX,US,,11/20/2019,,250.5,Active,5,,Mobile,,
CUST8289,Sam,30,M,user921@example.com,,,,CA,USA,10001,11/20/2019,12/1/2022,0,Inactive,,French,,,1
CUST3133,,50,Other,user718@example.com,9123456780,,New York,CA,USA,,,5/5/2023,0,Cancelled,,,Desktop,REF123,2
CUST4557,,50,Other,,9123456780,,Houston,,,,,,,Inactive,,,Mobile,REF123,2
CUST4295,Sam,50,Female,user650@example.com,,,,IL,,90001,11/20/2019,5/5/2023,100,,3,English,,,
,Sam,25,Other,,,789 Blvd,Chicago,NY,USA,,1/1/2021,5/5/2023,,Cancelled,4,French,Desktop,,3
CUST4153,John Doe,40,Male,user198@example.com,,456 Ave,New York,NY,USA,10001,1/1/2021,,100,Active,2,English,Tablet,REF123,3
CUST8062,,50,M,user705@example.com,,,,,,90001,1/1/2021,5/5/2023,0,,5,Spanish,Tablet,,3
CUST9908,Alice,40,F,user498@example.com,9123456780,,Los Angeles,NY,,60601,6/15/2020,12/1/2022,1000,,5,,,,
CUST7246,Alice,25,M,user245@example.com,9876543210,,,,,,,,0,Cancelled,2,French,,REF123,3
CUST6949,,30,Male,,9876543210,123 St,Chicago,NY,USA,10001,,,100,,5,English,,,
CUST3698,,40,,user710@example.com,,456 Ave,,TX,,,11/20/2019,,250.5,Active,1,Spanish,Mobile,REF456,
CUST1590,Jane Smith,35,Female,user83@example.com,9123456780,,Los Angeles,NY,,,11/20/2019,,,,3,English,,,3
CUST5299,,30,Female,,9876543210,789 Blvd,New York,TX,,,1/1/2021,,,,1,English,Tablet,REF456,
CUST9617,Alice,35,M,user752@example.com,,789 Blvd,Houston,,,,6/15/2020,,250.5,,3,English,Desktop,,
CUST9435,,45,Other,user140@example.com,9876543210,789 Blvd,Chicago,CA,,,11/20/2019,12/1/2022,250.5,Inactive,2,French,,REF456,
CUST3779,,35,,,,789 Blvd,,,US,60601,11/20/2019,5/5/2023,,Inactive,,French,,REF123,
CUST4076,Alice,35,,user193@example.com,9876543210,789 Blvd,Los Angeles,,,90001,1/1/2021,,,Cancelled,2,Spanish,,REF456,3
CUST9400,John Doe,,F,,9988776655,456 Ave,New York,NY,US,,,,0,,5,,,REF456,
CUST6635,Jane Smith,,M,user55@example.com,,789 Blvd,Houston,CA,US,,,5/5/2023,1000,,3,English,,,3
CUST6624,,30,F,user448@example.com,9876543210,456 Ave,New York,,,90001,,12/1/2022,250.5,Cancelled,3,French,Tablet,REF123,0
CUST3684,John Doe,,M,user306@example.com,9876543210,,Los Angeles,NY,,90001,6/15/2020,,1000,Cancelled,3,English,Mobile,,3
CUST8788,,40,Female,user753@example.com,,,Chicago,TX,,,6/15/2020,5/5/2023,250.5,Cancelled,,French,Mobile,REF456,
CUST9669,Alice,,M,user609@example.com,9876543210,123 St,Los Angeles,TX,,60601,1/1/2021,12/1/2022,1000,Active,4,French,,REF123,3
CUST7372,Jane Smith,,,user383@example.com,,456 Ave,Houston,NY,,,1/1/2021,5/5/2023,,,5,Spanish,Tablet,REF123,
CUST1394,Sam,40,F,user576@example.com,,,Houston,TX,USA,90001,1/1/2021,5/5/2023,,Active,5,French,,REF123,3
CUST6480,,30,M,user481@example.com,9988776655,,,CA,USA,,6/15/2020,5/5/2023,250.5,,4,Spanish,Tablet,,0
CUST7983,,40,M,user53@example.com,9876543210,,,CA,,,6/15/2020,,,,,Spanish,Desktop,REF456,3
CUST2852,Alice,45,Female,user351@example.com,,123 St,New York,TX,,60601,,5/5/2023,250.5,,,,Tablet,,
CUST2667,Alice,30,Male,user289@example.com,9988776655,456 Ave,New York,CA,US,,,,250.5,Cancelled,1,,Tablet,,2
CUST1532,,35,,user774@example.com,9988776655,789 Blvd,,CA,US,,,,,,5,French,Tablet,,2
CUST7361,Jane Smith,30,Female,user393@example.com,,789 Blvd,Houston,NY,,,11/20/2019,,,,2,English,,,0
CUST6495,Sam,35,Female,user723@example.com,,,New York,IL,,90001,1/1/2021,5/5/2023,250.5,,4,Spanish,Tablet,REF123,0
CUST2043,Jane Smith,25,Other,user330@example.com,9988776655,456 Ave,,CA,,10001,11/20/2019,5/5/2023,,Inactive,1,,Desktop,,0
CUST4509,Jane Smith,,,,,456 Ave,New York,IL,USA,,6/15/2020,12/1/2022,1000,Active,2,,Desktop,REF123,3
CUST4474,,35,Female,user654@example.com,9123456780,123 St,Los Angeles,IL,,10001,6/15/2020,,1000,Inactive,4,,Mobile,,1
CUST1793,,45,F,user38@example.com,9988776655,,,,US,,1/1/2021,5/5/2023,1000,,4,,Tablet,REF123,1
CUST9606,Alice,35,Female,user328@example.com,9988776655,,Los Angeles,NY,,,1/1/2021,,1000,,1,,,,
CUST8037,John Doe,40,M,user713@example.com,,,Los Angeles,,USA,90001,6/15/2020,5/5/2023,250.5,Cancelled,4,,Mobile,,
,Jane Smith,40,Other,user463@example.com,,456 Ave,,IL,USA,10001,1/1/2021,,1000,Cancelled,5,,Tablet,,3
CUST6031,Alice,35,Other,user700@example.com,,789 Blvd,New York,IL,US,60601,,5/5/2023,,Cancelled,5,English,Tablet,,
CUST3782,Sam,45,Other,user500@example.com,9988776655,789 Blvd,Los Angeles,TX,USA,,1/1/2021,,0,,1,French,,REF123,1
CUST2278,John Doe,,F,,9988776655,456 Ave,Los Angeles,,,,6/15/2020,12/1/2022,1000,,4,,Mobile,REF123,
CUST4042,John Doe,35,Female,user301@example.com,,123 St,,,,,6/15/2020,,250.5,Active,3,,Desktop,REF456,
CUST2285,Alice,,Female,user668@example.com,9988776655,,Houston,NY,,60601,11/20/2019,,250.5,Inactive,4,,,,
CUST4908,Sam,30,Other,,9988776655,123 St,New York,IL,,60601,1/1/2021,12/1/2022,100,Active,5,Spanish,Tablet,REF456,1
CUST4136,,,Other,,9988776655,,,TX,,,,5/5/2023,,,1,,,REF123,3
CUST6678,Jane Smith,,Male,,,123 St,Chicago,NY,,60601,11/20/2019,,1000,,,English,Tablet,,3
CUST9518,Sam,25,Male,user75@example.com,9123456780,456 Ave,Houston,IL,US,,6/15/2020,5/5/2023,100,Active,4,Spanish,Mobile,REF456,3
CUST5641,Sam,,Male,user484@example.com,9876543210,456 Ave,New York,TX,USA,10001,1/1/2021,5/5/2023,1000,,,French,Desktop,,3
CUST8295,,40,F,,,456 Ave,,,US,60601,11/20/2019,,1000,,1,English,Mobile,,0
CUST5332,Alice,40,Male,user115@example.com,,,Houston,TX,,90001,11/20/2019,,,,4,French,Mobile,REF123,3
CUST8562,Alice,25,M,user486@example.com,9123456780,,New York,NY,,60601,11/20/2019,,100,,2,,Desktop,,0
CUST5608,Sam,,M,user356@example.com,9988776655,123 St,Houston,,,10001,11/20/2019,5/5/2023,,Active,3,French,,,
CUST2677,,50,F,user865@example.com,9876543210,456 Ave,Houston,CA,USA,60601,6/15/2020,12/1/2022,250.5,Inactive,5,English,,,1
CUST7280,Sam,45,Female,user24@example.com,9988776655,789 Blvd,Houston,NY,US,,11/20/2019,12/1/2022,100,Active,5,,Tablet,,2
CUST5248,Jane Smith,35,F,user631@example.com,9876543210,,New York,,USA,,6/15/2020,12/1/2022,,Active,,,Mobile,REF123,2
CUST8505,Jane Smith,25,Male,user965@example.com,9123456780,456 Ave,Los Angeles,,US,,1/1/2021,,250.5,,3,,Desktop,REF123,0
CUST4688,Jane Smith,40,,user400@example.com,9123456780,789 Blvd,Houston,,US,,,12/1/2022,,Inactive,4,,Tablet,REF123,1
CUST5154,John Doe,30,Male,,9123456780,,,CA,,10001,11/20/2019,12/1/2022,100,Inactive,,Spanish,Mobile,,2
CUST3935,,30,Male,user662@example.com,9123456780,,New York,,,60601,6/15/2020,5/5/2023,100,Active,3,,Tablet,,1
CUST2730,John Doe,40,Male,user248@example.com,9123456780,123 St,,NY,,,6/15/2020,,1000,Active,3,French,Mobile,,3
CUST3330,Jane Smith,30,Other,user682@example.com,9876543210,456 Ave,Los Angeles,NY,US,,11/20/2019,12/1/2022,0,Inactive,5,French,,REF123,
CUST4590,Jane Smith,45,Female,user487@example.com,9123456780,,,NY,,10001,11/20/2019,5/5/2023,0,Active,3,English,Desktop,,1
CUST5612,Alice,35,M,user273@example.com,9988776655,,New York,CA,USA,,6/15/2020,12/1/2022,1000,Active,2,,,,
CUST4703,,30,Male,user680@example.com,9876543210,123 St,Los Angeles,TX,USA,,6/15/2020,,0,Inactive,4,Spanish,Tablet,,
CUST5967,Sam,50,Male,,,123 St,Chicago,,USA,60601,6/15/2020,5/5/2023,,,,,,,3
CUST3467,Alice,40,Other,user428@example.com,9988776655,,Los Angeles,,,10001,,12/1/2022,,,1,English,,REF123,1
CUST6070,Alice,35,,user8@example.com,,789 Blvd,Houston,,US,10001,1/1/2021,,100,Cancelled,1,English,Mobile,,2
CUST3777,Sam,45,Other,user321@example.com,9876543210,123 St,New York,IL,,60601,,,1000,,,Spanish,Desktop,REF456,2
CUST5423,John Doe,25,Other,user737@example.com,,,New York,NY,USA,10001,,5/5/2023,0,,,,Mobile,REF123,
CUST4360,Alice,40,Other,user41@example.com,9876543210,789 Blvd,Los Angeles,CA,,,11/20/2019,,1000,Cancelled,,English,Tablet,,1
CUST5482,Sam,40,F,user974@example.com,9123456780,,Houston,NY,USA,,,5/5/2023,250.5,,2,French,,REF123,2
CUST7003,Sam,50,,user817@example.com,,,Chicago,CA,USA,10001,6/15/2020,5/5/2023,1000,Cancelled,3,French,Mobile,REF123,
CUST7673,Sam,50,M,user844@example.com,,,New York,TX,,10001,11/20/2019,12/1/2022,250.5,,2,English,Desktop,REF123,0
CUST6509,John Doe,25,Other,user182@example.com,,,,TX,US,,11/20/2019,5/5/2023,250.5,,2,,,REF123,3
CUST5344,Jane Smith,45,Other,,,,Los Angeles,NY,US,60601,11/20/2019,5/5/2023,100,Cancelled,,French,Desktop,,
CUST5218,Alice,,M,,9123456780,456 Ave,,,USA,10001,11/20/2019,,250.5,Inactive,1,French,Tablet,,3
CUST2011,John Doe,45,Female,,9988776655,,,TX,,60601,,,0,Active,5,French,Desktop,REF456,0
CUST5573,,25,Male,,9988776655,,Houston,CA,USA,10001,,5/5/2023,0,,2,,Tablet,,
CUST4045,,45,M,user83@example.com,9123456780,789 Blvd,Los Angeles,,US,60601,6/15/2020,5/5/2023,100,,,French,,,1
CUST3517,,30,M,user222@example.com,,456 Ave,,TX,US,10001,11/20/2019,,1000,,3,French,Tablet,,1
CUST7654,Sam,40,Female,user561@example.com,,789 Blvd,Los Angeles,,,60601,11/20/2019,5/5/2023,250.5,Active,,French,Desktop,,0
CUST6144,Sam,,Female,,9988776655,789 Blvd,Chicago,,US,60601,,12/1/2022,0,,3,,Mobile,REF123,0
CUST3385,John Doe,,F,,9988776655,123 St,Chicago,NY,,60601,,5/5/2023,250.5,,2,English,Tablet,,
CUST8044,,45,Other,user237@example.com,9123456780,456 Ave,Houston,,,,,,,,3,French,Tablet,REF123,
CUST1485,Sam,30,F,user688@example.com,9988776655,,Los Angeles,,US,,,12/1/2022,,Active,2,French,,REF123,0
CUST6172,Jane Smith,,M,,9988776655,,Houston,NY,USA,60601,,,0,Active,4,,,REF123,
CUST4817,Jane Smith,35,M,,,,Los Angeles,TX,,,,,1000,Cancelled,5,French,,,
CUST9700,Sam,,Female,user395@example.com,9988776655,456 Ave,Chicago,NY,,,11/20/2019,,250.5,,2,English,Tablet,,1
CUST6243,,40,Female,user771@example.com,,456 Ave,Houston,TX,,,11/20/2019,12/1/2022,0,Active,5,English,Tablet,,2
CUST1336,,40,Other,user28@example.com,9988776655,456 Ave,Chicago,,,,1/1/2021,,100,,5,,,REF456,0
CUST2021,John Doe,35,,user970@example.com,,123 St,Houston,TX,US,60601,1/1/2021,,1000,,4,,Mobile,,
CUST7585,Alice,25,Male,,9988776655,123 St,,TX,US,,11/20/2019,5/5/2023,,Cancelled,3,Spanish,Mobile,,
CUST4127,Sam,50,Female,user772@example.com,9988776655,,Los Angeles,NY,,60601,6/15/2020,,1000,Active,3,English,,REF123,1
CUST3601,Sam,25,Other,user365@example.com,9876543210,,Chicago,CA,US,60601,1/1/2021,5/5/2023,250.5,,4,English,Desktop,,
,Alice,35,,,9876543210,,,,US,10001,11/20/2019,,1000,Active,3,French,,REF456,
CUST9451,,30,Female,user250@example.com,9988776655,,Los Angeles,,US,90001,,5/5/2023,250.5,,1,French,,REF123,2
CUST9522,,45,M,,,456 Ave,Chicago,TX,,90001,11/20/2019,12/1/2022,100,,4,,,,3
CUST9704,Jane Smith,,Other,user636@example.com,,,Chicago,TX,US,60601,6/15/2020,,1000,Inactive,5,,Tablet,REF456,
CUST9392,,40,Female,,,789 Blvd,,,USA,60601,1/1/2021,5/5/2023,,,5,,Tablet,REF456,0
CUST9579,Alice,45,M,user463@example.com,,789 Blvd,Houston,,,90001,,,100,,4,Spanish,,,2
CUST8678,Jane Smith,,Female,user620@example.com,9876543210,,Houston,,,60601,1/1/2021,,250.5,Inactive,2,English,,,1
CUST7132,Sam,25,M,,9123456780,123 St,Houston,NY,USA,10001,,12/1/2022,100,Cancelled,,English,Desktop,REF456,3
CUST1043,,45,F,,,,Los Angeles,CA,,10001,6/15/2020,12/1/2022,0,,1,,Desktop,,
CUST2988,,35,,user335@example.com,9876543210,456 Ave,New York,CA,,10001,,5/5/2023,,Inactive,4,,Tablet,REF456,1
CUST3809,,25,M,user56@example.com,9876543210,123 St,Houston,IL,USA,,11/20/2019,5/5/2023,0,,5,French,Desktop,,0
CUST9860,Alice,35,Male,user354@example.com,9988776655,456 Ave,Houston,TX,,10001,1/1/2021,,0,,1,,Tablet,,
CUST2007,,35,Other,user710@example.com,9876543210,,Chicago,TX,,,6/15/2020,5/5/2023,1000,,2,Spanish,Desktop,,
CUST9172,,30,F,user993@example.com,,456 Ave,Los Angeles,IL,,10001,,,100,,1,,Mobile,,
CUST3515,Alice,50,M,user564@example.com,9876543210,789 Blvd,Los Angeles,IL,USA,60601,11/20/2019,5/5/2023,250.5,Inactive,5,Spanish,,,3
CUST6271,Alice,30,M,user440@example.com,,,,TX,USA,,,,0,Active,5,French,Tablet,REF456,
CUST2575,John Doe,35,F,user762@example.com,,,New York,TX,USA,10001,11/20/2019,12/1/2022,100,Active,2,,,REF123,
CUST1692,Alice,25,Male,user219@example.com,9876543210,456 Ave,Houston,NY,,,11/20/2019,,100,Cancelled,5,French,,,0
CUST8192,Jane Smith,45,Male,user836@example.com,,123 St,Houston,NY,,90001,11/20/2019,12/1/2022,250.5,Cancelled,4,French,Mobile,,3
CUST4467,Sam,,F,user527@example.com,9988776655,789 Blvd,,IL,US,60601,11/20/2019,5/5/2023,0,Active,3,French,Tablet,,1
CUST4880,,,Female,user523@example.com,9988776655,,,TX,,,6/15/2020,12/1/2022,,Inactive,,English,Desktop,REF123,0
CUST1939,Alice,,F,,,456 Ave,Chicago,IL,,,,12/1/2022,,,,English,Desktop,REF456,2
CUST7334,,45,Male,user246@example.com,9123456780,,Chicago,CA,,90001,,5/5/2023,250.5,Active,,Spanish,Desktop,,1
CUST8447,John Doe,50,,,9988776655,456 Ave,Los Angeles,NY,US,60601,1/1/2021,12/1/2022,0,Cancelled,3,,Tablet,,
,John Doe,45,Male,user813@example.com,9876543210,,Chicago,,,,1/1/2021,12/1/2022,1000,,1,English,Tablet,REF456,
CUST1204,Jane Smith,30,M,user629@example.com,9876543210,123 St,Chicago,IL,,,11/20/2019,12/1/2022,0,Inactive,,,,REF123,3
CUST2244,,45,F,user610@example.com,9876543210,123 St,Houston,TX,,,1/1/2021,,0,,5,,Tablet,,3
CUST3132,John Doe,40,,user218@example.com,9876543210,123 St,Chicago,CA,,10001,1/1/2021,5/5/2023,,Cancelled,4,English,Desktop,REF456,1
CUST3662,Sam,35,Other,user519@example.com,,456 Ave,New York,TX,,,11/20/2019,,250.5,,2,English,,REF456,
CUST4954,Alice,30,,user404@example.com,9123456780,123 St,Los Angeles,,,60601,6/15/2020,12/1/2022,100,,1,French,,REF456,3
CUST7095,,45,Other,user570@example.com,9876543210,123 St,New York,IL,,,,,250.5,Inactive,,Spanish,,,
CUST2893,Sam,45,F,,9988776655,789 Blvd,Houston,TX,,60601,6/15/2020,,100,,4,,Mobile,REF456,
CUST9122,John Doe,25,F,user379@example.com,,456 Ave,Chicago,IL,US,,11/20/2019,5/5/2023,1000,,1,,Desktop,,
CUST3720,,50,,user932@example.com,9123456780,,,,,,11/20/2019,,1000,,2,,,,
CUST3293,John Doe,30,Female,,,,Los Angeles,,USA,,1/1/2021,12/1/2022,250.5,,3,,,,0
CUST9081,John Doe,,Female,,,123 St,Houston,,,60601,11/20/2019,,0,Cancelled,,,Tablet,,0
CUST2623,Jane Smith,45,Male,user900@example.com,,,Houston,IL,,10001,11/20/2019,,100,,,,,REF123,
CUST4046,John Doe,50,F,user694@example.com,9876543210,789 Blvd,,CA,US,,1/1/2021,5/5/2023,100,,5,,Desktop,REF456,0
CUST8576,,,F,,,789 Blvd,New York,TX,,90001,6/15/2020,12/1/2022,250.5,Active,4,Spanish,Mobile,REF123,2
CUST2983,John Doe,25,Female,user338@example.com,,789 Blvd,New York,NY,,,1/1/2021,5/5/2023,100,Cancelled,5,,Mobile,REF456,
CUST9298,Alice,35,,user883@example.com,9876543210,123 St,,CA,,,,,100,,4,French,,,3
CUST1400,Sam,30,Female,,9988776655,123 St,,,US,90001,6/15/2020,12/1/2022,100,Active,,English,Desktop,REF123,1
CUST7888,Sam,,Other,user590@example.com,,789 Blvd,New York,TX,US,90001,6/15/2020,,0,,,,Desktop,,3
CUST2561,,50,M,user949@example.com,9876543210,789 Blvd,New York,IL,USA,,6/15/2020,,0,Inactive,1,,Desktop,REF456,2
CUST9155,Jane Smith,30,,,9123456780,,Chicago,IL,,,1/1/2021,,0,,4,French,,,3
CUST1387,Jane Smith,40,,user396@example.com,9988776655,456 Ave,,IL,US,60601,1/1/2021,,100,,3,English,,,1
CUST7651,,35,,user962@example.com,9123456780,456 Ave,Chicago,NY,,90001,6/15/2020,,250.5,Cancelled,3,French,Tablet,,0
CUST3611,,40,Female,user159@example.com,9123456780,,Chicago,IL,,60601,,12/1/2022,100,Inactive,5,French,,REF456,3
CUST5403,,40,Other,user651@example.com,,789 Blvd,Los Angeles,IL,,10001,1/1/2021,,0,,4,English,Mobile,REF123,3
CUST7408,Alice,45,Female,,9988776655,,New York,,,,6/15/2020,5/5/2023,1000,Inactive,1,Spanish,,,3
CUST6070,Jane Smith,35,Female,user870@example.com,9876543210,,,NY,,60601,1/1/2021,,100,Inactive,1,,Mobile,,1
CUST4191,,50,,user179@example.com,9988776655,,New York,CA,,90001,11/20/2019,12/1/2022,0,,3,English,Mobile,,0
CUST6389,Alice,,F,,9876543210,789 Blvd,Houston,,USA,90001,11/20/2019,,0,Cancelled,3,French,Mobile,REF456,0
CUST8064,,40,,user681@example.com,9988776655,,Los Angeles,,US,60601,,,100,Inactive,,,Mobile,,1
CUST3781,Sam,30,Male,,,789 Blvd,New York,TX,,10001,,5/5/2023,100,,3,Spanish,Mobile,,1
CUST4503,,40,Male,user987@example.com,9123456780,123 St,Chicago,NY,,90001,1/1/2021,,250.5,Inactive,4,Spanish,Desktop,REF456,
CUST4566,,50,Other,,,789 Blvd,,,,60601,,,250.5,Inactive,,Spanish,Desktop,REF456,0
CUST8190,Alice,30,F,user681@example.com,,123 St,Chicago,NY,US,,6/15/2020,5/5/2023,0,Active,,,Desktop,,2
CUST2700,,,F,user506@example.com,9988776655,,Houston,NY,USA,60601,,5/5/2023,0,,5,,Mobile,,0
CUST2016,John Doe,30,Other,user575@example.com,,,New York,IL,,10001,1/1/2021,,1000,Active,4,Spanish,Mobile,REF456,2
CUST7585,Alice,40,M,user969@example.com,9876543210,789 Blvd,Chicago,TX,USA,,6/15/2020,5/5/2023,,Active,4,English,,,
CUST9802,,35,M,user287@example.com,,123 St,Chicago,,US,,,5/5/2023,0,,3,,Tablet,REF456,
CUST6999,,25,F,user204@example.com,9876543210,,,,,10001,,12/1/2022,100,,3,Spanish,,REF123,
,Alice,40,,user244@example.com,9876543210,,Chicago,IL,,60601,,,1000,,,French,Desktop,,3
CUST3127,Alice,40,,user148@example.com,,456 Ave,New York,,,90001,1/1/2021,12/1/2022,0,,2,Spanish,,,
CUST8643,Jane Smith,30,Female,user191@example.com,9123456780,,Houston,,,,1/1/2021,12/1/2022,1000,,1,French,,REF456,3
CUST3289,Jane Smith,40,Female,user543@example.com,9123456780,,New York,,,,6/15/2020,12/1/2022,,Active,4,French,,,2
CUST4858,,40,Other,user531@example.com,9876543210,123 St,Houston,TX,,10001,1/1/2021,5/5/2023,100,,2,French,,,
CUST2479,Sam,30,Male,,9876543210,,Houston,,USA,,,,100,,,French,Mobile,,
CUST8936,Jane Smith,40,M,user806@example.com,9988776655,,New York,NY,,90001,11/20/2019,,1000,Cancelled,4,Spanish,Mobile,REF456,3
CUST8059,,25,M,user808@example.com,9988776655,123 St,New York,,USA,90001,6/15/2020,5/5/2023,0,Inactive,3,,Mobile,REF456,0
CUST7928,Sam,25,Other,user144@example.com,9876543210,,Chicago,IL,US,,1/1/2021,12/1/2022,1000,Inactive,3,French,Desktop,,3
CUST3317,,45,Female,user562@example.com,,789 Blvd,,,,90001,11/20/2019,,250.5,,1,English,,REF456,2
CUST5705,John Doe,40,Male,user277@example.com,,789 Blvd,Houston,,,60601,6/15/2020,12/1/2022,,,5,French,Tablet,REF456,0
CUST4491,,45,Male,,,456 Ave,Los Angeles,TX,,10001,11/20/2019,,1000,,5,English,,,1
,John Doe,25,,,,456 Ave,,TX,US,10001,1/1/2021,,250.5,,1,Spanish,,REF456,2
,Sam,50,,user254@example.com,9876543210,789 Blvd,,,USA,90001,,,,,1,,,,2
CUST7898,Sam,30,F,user187@example.com,9876543210,,Chicago,,,60601,11/20/2019,,250.5,,5,,Desktop,REF123,2
CUST8775,Jane Smith,35,M,user90@example.com,9988776655,789 Blvd,Los Angeles,NY,US,,1/1/2021,12/1/2022,1000,Cancelled,5,French,Mobile,,2
CUST5698,Sam,50,,user726@example.com,9876543210,789 Blvd,,NY,USA,,6/15/2020,5/5/2023,0,,2,English,,REF123,
CUST4076,Alice,40,Other,user913@example.com,9876543210,123 St,Chicago,,,10001,11/20/2019,12/1/2022,0,Cancelled,3,,Tablet,REF123,2
CUST4381,Sam,50,,user262@example.com,9123456780,123 St,Chicago,IL,,,6/15/2020,,250.5,,1,,,REF123,0
CUST7454,,50,M,user617@example.com,,789 Blvd,Chicago,,US,10001,,12/1/2022,0,,1,English,Desktop,REF123,3
CUST1846,,50,Other,user42@example.com,,,,NY,,,11/20/2019,12/1/2022,0,Inactive,5,English,Desktop,REF456,3
CUST5614,Alice,35,,user685@example.com,9876543210,789 Blvd,,CA,US,,11/20/2019,12/1/2022,0,Inactive,2,Spanish,Desktop,REF456,
CUST4995,Jane Smith,30,M,user595@example.com,,,Los Angeles,IL,,10001,6/15/2020,,0,Inactive,5,,Mobile,,3
CUST4357,John Doe,35,,user529@example.com,9876543210,123 St,Los Angeles,CA,US,,1/1/2021,12/1/2022,0,,1,English,Desktop,,0
CUST5093,,50,Other,user400@example.com,9123456780,456 Ave,Chicago,,,10001,11/20/2019,,0,,1,English,Tablet,,3
CUST6183,,50,M,user280@example.com,,456 Ave,Chicago,,US,,11/20/2019,,,Inactive,1,French,Tablet,,1
CUST5634,,25,,user760@example.com,,123 St,Houston,,USA,60601,1/1/2021,,1000,,4,,Desktop,,0
CUST6799,Sam,25,,user732@example.com,,,New York,IL,,,,,100,Cancelled,1,Spanish,,,
CUST7790,Alice,,,user737@example.com,,,,CA,,,,12/1/2022,,Active,5,French,,REF456,1
CUST7234,Jane Smith,,Male,user348@example.com,9876543210,456 Ave,Houston,IL,,,,,1000,,4,Spanish,Tablet,,2
CUST7892,Sam,30,F,user598@example.com,,123 St,Houston,TX,,90001,11/20/2019,,1000,,2,,Mobile,REF456,2
CUST2216,,,M,user954@example.com,9123456780,123 St,New York,,US,,,12/1/2022,1000,,4,,Mobile,REF456,3
CUST9516,Jane Smith,,M,user736@example.com,,456 Ave,Chicago,TX,USA,60601,11/20/2019,12/1/2022,100,Active,,,,REF123,0
CUST3494,Sam,50,Other,user534@example.com,9876543210,,New York,,,,,12/1/2022,100,,5,,,,
CUST7957,Sam,30,M,user162@example.com,9876543210,456 Ave,Chicago,TX,,,11/20/2019,12/1/2022,100,Active,2,French,Mobile,REF123,
CUST5678,,30,M,user241@example.com,9988776655,,,IL,US,,6/15/2020,,1000,,,,Tablet,REF123,2
CUST5960,Sam,50,,,,123 St,Chicago,,,10001,6/15/2020,,,Cancelled,2,French,,REF456,
CUST4375,Jane Smith,,F,,,,New York,IL,,,11/20/2019,,,,,,Tablet,REF456,1
CUST1224,John Doe,,M,user410@example.com,9988776655,456 Ave,Los Angeles,CA,,60601,,5/5/2023,100,Cancelled,5,French,,,2
CUST7335,Jane Smith,40,F,user484@example.com,9988776655,456 Ave,Houston,CA,US,10001,,5/5/2023,250.5,,4,Spanish,Tablet,,2
CUST6122,Alice,45,Male,user890@example.com,9876543210,,Los Angeles,,,,11/20/2019,,100,Active,,French,Mobile,,1
,Jane Smith,35,Female,user180@example.com,9988776655,,Chicago,TX,,60601,1/1/2021,,100,Active,5,,Desktop,,
CUST6053,Jane Smith,50,Male,user8@example.com,,,Chicago,,,10001,,5/5/2023,0,,5,,Mobile,REF456,1
CUST1285,,50,Male,user256@example.com,,,Los Angeles,NY,US,,6/15/2020,,250.5,Cancelled,4,French,Tablet,REF456,
CUST8689,Jane Smith,50,F,user910@example.com,9123456780,,Los Angeles,TX,USA,,,,100,Cancelled,,English,,,3
CUST5908,Jane Smith,25,Male,,,,Los Angeles,TX,USA,10001,6/15/2020,5/5/2023,0,Cancelled,3,,,REF456,
CUST6955,,50,,,9123456780,789 Blvd,New York,,USA,60601,1/1/2021,,,Active,5,,Tablet,,
CUST2787,Sam,40,Other,user46@example.com,9988776655,789 Blvd,Chicago,,,60601,11/20/2019,,0,Active,1,,Mobile,REF123,
CUST9869,John Doe,,Male,,9876543210,,Los Angeles,,,,11/20/2019,5/5/2023,250.5,Active,5,,Mobile,REF456,3
CUST7218,Sam,30,Other,user819@example.com,,123 St,New York,,US,10001,11/20/2019,,1000,Cancelled,3,,Tablet,,
CUST8936,,40,F,user841@example.com,,456 Ave,Chicago,IL,,,11/20/2019,12/1/2022,100,Cancelled,1,English,Tablet,,0
CUST8580,Jane Smith,45,,user319@example.com,,,Los Angeles,,,,6/15/2020,,100,Inactive,4,Spanish,Desktop,,
CUST6691,John Doe,35,Male,user795@example.com,9876543210,,,,US,60601,6/15/2020,,100,,5,,,REF123,0
CUST3824,John Doe,50,Male,user982@example.com,9123456780,456 Ave,,,US,60601,6/15/2020,12/1/2022,0,,3,English,Desktop,,3
CUST1392,,35,F,user701@example.com,,456 Ave,Chicago,,,90001,1/1/2021,,100,Cancelled,1,,,REF456,3
CUST5963,Alice,40,Male,user427@example.com,,123 St,,CA,,,1/1/2021,,0,Cancelled,3,English,,,0
CUST1669,Alice,30,,user212@example.com,9876543210,789 Blvd,New York,IL,,10001,6/15/2020,,100,,1,,,REF456,
CUST4982,John Doe,50,Male,user195@example.com,,123 St,New York,CA,US,90001,1/1/2021,,1000,,2,English,Mobile,,
CUST5711,John Doe,30,Other,user265@example.com,,123 St,Chicago,,,,11/20/2019,,250.5,Cancelled,2,English,Tablet,,
